huisnummer,postcode,nrAanduiding,vblObject,inOnderzoek,gebruiksdoel,oppervlakte,vbloStatus
1,2153PL,394200000007764,394010000299114,False,industriefunctie,1462,in gebruik
90,3012KM,599200000516505,599010000074741,False,kantoorfunctie,3243,in gebruik
79,1171GJ,394200000014692,394010000307064,False,woonfunctie,80,in gebruik
38,1118LD,394200001002383,394010001002423,False,industriefunctie,6700,in gebruik
17,1171WN,394200000018234,394010000312301,False,woonfunctie,122,in gebruik
303,1171VC,394200000028505,394010000326243,False,industriefunctie,164,in gebruik
11,1119NT,394200000062832,394010000302968,False,overige gebruiksfunctie,10371,in gebruik
25,1118DT,394200001002033,394010001002073,False,industriefunctie,1575,in gebruik
219,1438BG,394200000020218,394010000314115,False,industriefunctie,275,in gebruik
11,3195ND,599200000451299,599010000025489,False,kantoorfunctie,3081,in gebruik
3,2153PH,394200000003768,394010000315280,False,industriefunctie,473,in gebruik
250,1101BV,363200000464843,363010000957915,False,kantoorfunctie,5972,in gebruik
235,2135JZ,394200000045506,394010000304841,False,woonfunctie,140,in gebruik
50,2153PL,394200000070180,394010000282300,False,industriefunctie,9319,in gebruik
2,2134XN,394200000042677,394010000328343,False,woonfunctie,128,in gebruik
223,1438BG,394200000020220,394010000325888,False,industriefunctie,272,in gebruik
10,1681NN,459200000001816,459010000001816,False,industriefunctie,3859,ingetrokken
34,2211JT,576200000006074,576010000006074,False,industriefunctie,781,in gebruik
3,1971KM,453200000013861,453010001013861,False,woonfunctie,114,in gebruik
2,2993LE,489200000241975,489010000241976,False,kantoorfunctie,4293,in gebruik
1,1437EL,394200001009388,394010001008887,False,kantoorfunctie,5475,in gebruik
23,1911MP,450200000000959,450010000001007,False,woonfunctie,171,in gebruik
7,1948AB,375200000006452,375010000006452,False,woonfunctie,173,in gebruik
1,1851EE,399200000000686,399010000000686,False,woonfunctie,203,in gebruik
3,1951NK,453200000000606,453010001000606,False,kantoorfunctie,325,in gebruik
4,1976CB,453200000003576,453010001003576,False,kantoorfunctie,8140,in gebruik
5,3199LS,599200000783553,599010000401115,False,industriefunctie,11430,in gebruik
250,3088GD,599200100030045,599010400029175,False,kantoorfunctie,39292,in gebruik
4,1118DS,394200001002017,394010001002057,False,industriefunctie,2000,in gebruik
469,2685DE,1783200000029397,1783010000029397,False,overige gebruiksfunctie,192,ingetrokken
90,6199AD,888200000040854,888010000217777,False,overige gebruiksfunctie,5546,in gebruik
11,6045GX,957200000304152,957010000303972,False,industriefunctie,20000,in gebruik
8,5928LR,983200000093113,983010000093113,False,industriefunctie,20243,in gebruik
3,6075NL,1669200000222220,1669010000222221,False,industriefunctie,23740,in gebruik
6,6045JL,957200000020732,957010000128338,False,industriefunctie,12200,in gebruik
45,1119NK,394200000009263,394010000297512,False,industriefunctie,11531,in gebruik
158,3194AM,599200000737012,599010000369950,False,kantoorfunctie,422,in gebruik
9,5928LH,983200000091353,983010000091353,False,industriefunctie,20225,in gebruik
22,5928LE,983200000097536,983010000097536,False,industriefunctie,13695,in gebruik
48,5928SC,983200000157008,983010000156995,False,industriefunctie,9720,gevormd
28,5928LE,983200000097720,983010000097720,False,kantoorfunctie,9728,in gebruik
1,6045GW,957200000302442,957010000302261,False,industriefunctie,27498,in gebruik
26,5928LE,983200000097719,983010000097719,False,industriefunctie,9728,in gebruik
5,6075NL,1669200000216822,1669010000216823,False,industriefunctie,31660,in gebruik
12,1118LB,394200001010640,394010001010122,False,industriefunctie,100,in gebruik
34,1118LM,394200001002178,394010001002218,False,kantoorfunctie,215,in gebruik
1,1566AW,479200000019835,479010000020390,False,woonfunctie,219,in gebruik
273,1435CJ,394200000020283,394010000304909,False,industriefunctie,680,in gebruik
87,1161BW,394200000012642,394010000340580,False,industriefunctie,610,in gebruik
1,1175RB,394200000005125,394010000338457,False,industriefunctie,2687,in gebruik
685,1435BZ,394200000018545,394010000334358,False,woonfunctie,114,in gebruik
34,2041CZ,473200000006918,473010000006429,False,industriefunctie,371,in gebruik
8,1118EE,394200001002063,394010001002103,False,kantoorfunctie,359,in gebruik
205,1973BD,453200000002320,453010001002320,False,woonfunctie,125,in gebruik
34,1262AC,376200000175330,376010001006729,False,woonfunctie,182,in gebruik
1,1951NH,453200000102166,453010003049203,False,industriefunctie,11436,in gebruik
50,9521AT,1681200000009694,1681010000009694,False,woonfunctie,344,in gebruik
35,2191AC,576200000000799,576010000000799,False,woonfunctie,210,in gebruik
7,1119NN,394200000010070,394010000338463,False,kantoorfunctie,1647,in gebruik
42,1121MB,415200000003695,415010000003501,False,woonfunctie,123,in gebruik
343,1118DZ,394200001002049,394010001002089,False,industriefunctie,3100,in gebruik
155,2033WK,392200000097339,392010000097318,False,woonfunctie,94,in gebruik
190,2132PZ,394200001003946,394010001003810,False,kantoorfunctie,3200,in gebruik
2,1976BS,453200000040910,453010001040910,False,industriefunctie,2241,in gebruik
27,1118CB,394200001001836,394010001001876,False,kantoorfunctie,2950,in gebruik
19,1433NC,358200018934742,358010018974193,False,woonfunctie,104,in gebruik
30,1119PV,394200000010425,394010000328293,False,kantoorfunctie,2194,in gebruik
72,3197LH,599200000817580,599010000420523,False,industriefunctie,9291,in gebruik
213,1119PD,394200000011786,394010000340525,False,kantoorfunctie,778,in gebruik
31,2131HB,394200000022246,394010000293167,False,industriefunctie,1660,in gebruik
16,1976AC,453200000028885,453010001028885,False,industriefunctie,306,in gebruik
9,1438BA,394200000022722,394010000337545,False,kantoorfunctie,295,in gebruik
401,1117BM,394200001001460,394010001001500,False,kantoorfunctie,1100,in gebruik
2,6902KG,299200000456629,299010000456630,False,kantoorfunctie,3289,in gebruik
57,2391AB,1672200000006514,1672010000005758,False,winkelfunctie,482,in gebruik
34,1943DE,375200000005899,375010000005899,False,woonfunctie,144,in gebruik
585,2132NA,394200000030986,394010000295810,False,kantoorfunctie,610,in gebruik
20,2132MR,394200000029678,394010000335296,False,kantoorfunctie,200,in gebruik
152,3522JB,344200000073632,344010000070332,False,woonfunctie,121,in gebruik
58,1402NV,381200000111893,381010000031119,False,woonfunctie,148,in gebruik
91,1435CH,394200000020195,394010000287779,False,woonfunctie,98,in gebruik
2,1948RG,375200000006687,375010000006687,False,kantoorfunctie,396,in gebruik
19,2675AM,1783200000008843,1783010000008843,False,industriefunctie,4481,in gebruik
248,2132BH,394200000003819,394010000279523,False,woonfunctie,108,in gebruik
31,1541GH,479200000013390,479010000006989,False,woonfunctie,137,in gebruik
19,1096CJ,363200000153369,363010001014941,False,industriefunctie,1954,in gebruik
21,1118CB,394200001001833,394010001001873,False,kantoorfunctie,2950,in gebruik
11,2311GN,546200000056777,546010000056777,False,woonfunctie,301,ingetrokken
24,4612RC,748200000037388,748010000037388,False,industriefunctie,55507,in gebruik
79,1213TM,402200001628819,402010001628773,False,gezondheidszorgfunctie,184,in gebruik
27,1019BR,363200000492305,363010001008478,False,industriefunctie,9359,in gebruik
15,1014AR,363200000093851,363010000631547,False,industriefunctie,445,in gebruik
17,1432JH,358200018937355,358010018984545,False,kantoorfunctie,2015,in gebruik
9,1391JP,305200000001815,305010000001815,False,woonfunctie,48,in gebruik
460,1072MG,363200000098225,363010000635885,False,woonfunctie,68,in gebruik
4,1181VX,362200000033252,362010002033252,False,kantoorfunctie,5619,in gebruik
22,1948RH,375200000006472,375010000006472,False,industriefunctie,437,in gebruik
30,5271RS,845200000003397,845010000008480,False,woonfunctie,254,in gebruik
73,1462HD,370200000000263,370010000000361,False,woonfunctie,120,in gebruik
105,1119PA,394200000008814,394010000340155,False,kantoorfunctie,4170,in gebruik
6,8771KE,683200000125236,683010000125237,False,woonfunctie,158,ingetrokken
2,2131HG,394200000024431,394010000325328,False,industriefunctie,9289,in gebruik
56,1061WB,363200000507794,363010001043654,False,woonfunctie,86,in gebruik
61,1067JB,363200000262204,363010000803337,False,woonfunctie,79,in gebruik
12,2132VZ,394200000032209,394010000312667,False,industriefunctie,814,in gebruik
2650,1967DD,396200000423015,396010001020083,False,kantoorfunctie,2100,in gebruik
38,2024RV,392200000058642,392010000058642,False,woonfunctie,82,in gebruik
130,1057BH,363200000522735,363010001038575,False,woonfunctie,90,in gebruik
42,1326MB,34200000053899,34010000001792,False,woonfunctie,118,in gebruik
40,1103GH,363200000532488,363010001987032,False,kantoorfunctie,61,in gebruik
28,2131HC,394200000024325,394010000292926,False,industriefunctie,1434,in gebruik
152,1438AX,394200000066109,394010000344157,False,industriefunctie,215,in gebruik
107,1111GM,384200000001758,384010000001527,False,woonfunctie,154,in gebruik
24,1187VX,362200000079785,362010002079785,False,woonfunctie,168,in gebruik
709,1115TT,437200000003351,437010000006809,False,woonfunctie,95,in gebruik
33,1324KC,34200000007323,34010000024569,False,woonfunctie,125,in gebruik
2,1437EL,394200001005457,394010001005019,False,industriefunctie,5940,in gebruik
50,3194AG,599200000467963,599010000031461,False,industriefunctie,5224,in gebruik
164,9541LE,48200000001023,48010000001442,False,logiesfunctie,52,in gebruik
268,2032EK,392200000001853,392010000001853,False,kantoorfunctie,4415,in gebruik
212,1975BJ,453200000036491,453010001036491,False,woonfunctie,181,in gebruik
204,1186RL,362200000028527,362010002028527,False,woonfunctie,121,in gebruik
24,1121DJ,415200000004055,415010000004402,False,woonfunctie,132,in gebruik
2,1047HS,363200012128485,363010012126586,False,industriefunctie,4307,in gebruik (niet ingemeten)
96,2135VA,394200001008134,394010001007636,False,woonfunctie,134,in gebruik
14,1046AG,363200000478482,363010000994114,False,industriefunctie,130,in gebruik
31,1043BK,363200002004910,363010002005171,False,winkelfunctie,382,in gebruik
52,1721AL,416200000222293,416010000222294,False,woonfunctie,103,in gebruik
85,1043AM,363200000525588,363010001169549,False,overige gebruiksfunctie,102,in gebruik
2,1047BJ,363200000538700,363010001167562,False,industriefunctie,9378,in gebruik
14,1047BE,363200000435841,363010000776593,False,industriefunctie,14976,in gebruik
20,1948AP,375200000011647,375010000011647,False,woonfunctie,101,in gebruik
1,4927RL,1719200000011810,1719010000011810,False,industriefunctie,2303,in gebruik
63,1119MD,394200000008866,394010000328534,False,industriefunctie,3096,in gebruik
120,1043EJ,363200000489827,363010001008172,False,kantoorfunctie,2060,in gebruik
37,1014BA,363200000158255,363010000696508,False,kantoorfunctie,20327,in gebruik
9,1566JN,479200000027259,479010000074805,False,industriefunctie,748,in gebruik
5,1118LM,394200001002409,394010001002449,False,industriefunctie,4430,in gebruik
1,5321JA,263200000106661,263010000003222,False,woonfunctie,145,in gebruik
101,7322BC,200200000017428,200010000070072,False,woonfunctie,105,in gebruik
1,2153NB,394200001010573,394010001010055,False,industriefunctie,2726,in gebruik
26,2132MS,394200000028560,394010000338650,False,industriefunctie,19203,in gebruik
29,1094EA,363200000039113,363010000576385,False,woonfunctie,41,in gebruik
61,2132PX,394200001008604,394010001008106,False,kantoorfunctie,1122,in gebruik
57,1431GD,358200020183086,358010020183087,False,kantoorfunctie,885,in gebruik
36,1521PS,479200000067500,479010000046000,False,industriefunctie,100,in gebruik
34,1424LE,451200000156468,451010000014263,False,industriefunctie,1439,in gebruik
12,9747AN,14200010886853,14010011078267,False,kantoorfunctie,3410,in gebruik
87,1121JA,415200000000386,415010000000237,False,woonfunctie,77,in gebruik
56,1118LB,394200001010654,394010001010136,False,industriefunctie,119,in gebruik
608,1437EJ,394200001006739,394010001006267,False,kantoorfunctie,110,in gebruik
2,1118DX,394200001005410,394010001004993,False,industriefunctie,4560,in gebruik
68,1060RT,363200000462673,363010000984246,False,woonfunctie,98,in gebruik
1,2152CS,394200000061163,394010000286320,False,woonfunctie,144,in gebruik
16,1013BL,363200000068901,363010000606390,False,industriefunctie,3102,in gebruik
15,1101BA,363200012086545,363010012085317,False,kantoorfunctie,22900,in gebruik
16,1562AX,479200000024826,479010000016531,False,woonfunctie,85,in gebruik
19,2909LH,502200000024250,502010000023859,False,kantoorfunctie,429,in gebruik
10,1437EN,394200001011289,394010001010769,False,industriefunctie,2630,in gebruik
4,2132RX,394200000030979,394010000305469,False,woonfunctie,109,in gebruik
193,1077AW,363200000459614,363010000960005,False,woonfunctie,72,in gebruik
1,3417XT,335200000337406,335010000337407,False,kantoorfunctie,651,in gebruik
665,1181WN,362200000212628,362010002212628,False,overige gebruiksfunctie,22,in gebruik
57,2105MD,397200000012487,397010000012487,False,industriefunctie,106,in gebruik
30,1441RG,439200000040930,439010000040785,False,kantoorfunctie,885,in gebruik
6,1046AT,363200000542386,363010001172073,False,overige gebruiksfunctie,351,in gebruik
92,1433JV,358200018934079,358010018971541,False,woonfunctie,133,in gebruik
12,3526XS,344200000127308,344010000008129,False,woonfunctie,86,in gebruik
35,1101AE,363200000360139,363010000902666,False,industriefunctie,1194,in gebruik
15,1118DN,394200001002014,394010001002054,False,industriefunctie,2700,ingetrokken
62,9731DN,14200010796210,14010010990851,False,woonfunctie,133,in gebruik
60,2211TE,576200000005692,576010000005692,False,woonfunctie,95,in gebruik
38,1521PS,479200000067527,479010000046022,False,industriefunctie,100,in gebruik
13,1181LE,362200000012699,362010002012699,False,kantoorfunctie,307,in gebruik
42,1121HR,415200000002238,415010000002256,False,woonfunctie,118,in gebruik
70,1096AH,363200012135368,363010012133430,False,kantoorfunctie,133,in gebruik
151,1951MB,453200000034950,453010001034950,False,industriefunctie,132,in gebruik
10,1733AC,412200000577341,412010000577342,False,woonfunctie,79,in gebruik
20,1432JH,358200018935245,358010018976197,False,kantoorfunctie,11300,in gebruik
979,2136LL,394200001006049,394010001005594,False,woonfunctie,543,in gebruik
24,1433AS,358200022231029,358010022231030,False,kantoorfunctie,1969,in gebruik
351,1432EA,358200018935235,358010018976157,False,kantoorfunctie,2405,in gebruik
48,9365PE,25200000008087,25010000024605,False,woonfunctie,436,in gebruik
1136,1103JV,363200000492165,363010001011352,False,winkelfunctie,114,in gebruik
62,3021BP,599200000176819,599010000309040,False,winkelfunctie,108,in gebruik
351,1053EX,363200000167371,363010000706327,False,woonfunctie,45,in gebruik
3,2132ME,394200000032472,394010000325708,False,industriefunctie,1052,in gebruik
106,1325EN,34200000039196,34010000067773,False,winkelfunctie,78,in gebruik
105,2516HA,518200001658908,518010001658907,False,industriefunctie,53,in gebruik
392,3551CW,344200000049110,344010000045577,False,winkelfunctie,82,in gebruik
18,1472GA,478200000000330,478010000000326,False,woonfunctie,170,in gebruik
152,1117BG,394200001005991,394010001005536,False,kantoorfunctie,2801,in gebruik
109,1042BB,363200001964333,363010001964570,False,overige gebruiksfunctie,114,in gebruik
4,2153PD,394200001005470,394010001005032,False,winkelfunctie,6052,in gebruik
1201,1077XX,363200012079056,363010012078495,False,kantoorfunctie,1245,ingetrokken
27,1431JD,358200018928977,358010018951157,False,woonfunctie,176,in gebruik
600,3084CB,599200000772236,599010000393472,False,industriefunctie,96,in gebruik
11,2132MT,394200000029042,394010000341666,False,industriefunctie,404,in gebruik
33,3115JB,606200000043894,606010000043750,False,kantoorfunctie,596,in gebruik
8,1437EN,394200001011403,394010001010882,False,industriefunctie,2682,in gebruik
14,3846AT,243200001340299,243010001340300,False,industriefunctie,1045,in gebruik
254,2132PZ,394200001003254,394010001003275,False,industriefunctie,256,in gebruik
155,2132MX,394200000031412,394010000320120,False,industriefunctie,526,in gebruik
