vblObject,gebruiksdoel,oppervlakte,vbloStatus
439010000028736,woonfunctie,133,in gebruik
439010000029044,woonfunctie,95,in gebruik
439010000030712,industriefunctie,364,in gebruik
439010000040785,kantoorfunctie,885,in gebruik
441010001003086,kantoorfunctie,217,in gebruik
450010000001007,woonfunctie,171,in gebruik
450010000005587,woonfunctie,400,in gebruik
451010000000182,woonfunctie,106,in gebruik
451010000001040,woonfunctie,113,in gebruik
451010000003466,gezondheidszorgfunctie,137,in gebruik
451010000004266,industriefunctie,1133,in gebruik
451010000004482,industriefunctie,15781,in gebruik
451010000006792,kantoorfunctie,262,in gebruik
451010000007759,industriefunctie,776,in gebruik
451010000014239,industriefunctie,22634,in gebruik
451010000014263,industriefunctie,1439,in gebruik
451010000015446,industriefunctie,375,in gebruik
453010001000035,kantoorfunctie,38955,in gebruik
453010001000606,kantoorfunctie,325,in gebruik
453010001001385,industriefunctie,457,in gebruik
453010001002320,woonfunctie,125,in gebruik
453010001003576,kantoorfunctie,8140,in gebruik
453010001009816,woonfunctie,114,in gebruik
453010001010371,woonfunctie,77,in gebruik
453010001010727,industriefunctie,2264,in gebruik
453010001013861,woonfunctie,114,in gebruik
453010001018780,industriefunctie,568,in gebruik
453010001019914,kantoorfunctie,436,in gebruik
453010001021295,woonfunctie,226,in gebruik
453010001021431,woonfunctie,125,in gebruik
453010001024302,woonfunctie,83,in gebruik
453010001028885,industriefunctie,306,in gebruik
453010001034222,industriefunctie,12362,in gebruik
453010001034416,woonfunctie,135,in gebruik
453010001034950,industriefunctie,132,in gebruik
453010001036491,woonfunctie,181,in gebruik
453010001037757,industriefunctie,6043,in gebruik
453010001040910,industriefunctie,2241,in gebruik
453010001041336,industriefunctie,5464,in gebruik
453010001041381,woonfunctie,97,in gebruik
453010001041453,industriefunctie,72,in gebruik
453010001041673,industriefunctie,4334,in gebruik
453010003048921,kantoorfunctie,300,in gebruik
453010003049203,industriefunctie,11436,in gebruik
453010003049219,industriefunctie,204,in gebruik
453010003149296,kantoorfunctie,721,in gebruik
453010003149299,kantoorfunctie,27,in gebruik
457010000001052,woonfunctie,118,in gebruik
457010000005954,kantoorfunctie,795,in gebruik
457010000057369,kantoorfunctie,7416,in gebruik
457010000061028,kantoorfunctie,301,ingetrokken
458010000010568,woonfunctie,143,in gebruik
458010000012180,woonfunctie,236,in gebruik
459010000001227,woonfunctie,93,in gebruik
459010000001816,industriefunctie,3859,ingetrokken
459010000004750,kantoorfunctie,120165,in gebruik
462010000001771,woonfunctie,59,in gebruik
463010000002403,woonfunctie,125,in gebruik
473010000003893,woonfunctie,88,in gebruik
473010000006429,industriefunctie,371,in gebruik
478010000000326,woonfunctie,170,in gebruik
479010000005266,woonfunctie,111,in gebruik
479010000006059,woonfunctie,90,in gebruik
479010000006989,woonfunctie,137,in gebruik
479010000009027,industriefunctie,822,in gebruik
479010000009674,woonfunctie,87,in gebruik
479010000011184,kantoorfunctie,2294,in gebruik
479010000012822,woonfunctie,82,in gebruik
479010000013660,industriefunctie,149,in gebruik
479010000015692,industriefunctie,6495,in gebruik
479010000016531,woonfunctie,85,in gebruik
479010000020390,woonfunctie,219,in gebruik
479010000027187,kantoorfunctie,129,in gebruik
479010000028310,woonfunctie,147,in gebruik
479010000029845,industriefunctie,2356,in gebruik
479010000029846,industriefunctie,651,in gebruik
479010000035920,woonfunctie,153,in gebruik
479010000038338,woonfunctie,67,in gebruik
479010000044399,woonfunctie,70,in gebruik
479010000046000,industriefunctie,100,in gebruik
479010000046020,woonfunctie,99,in gebruik
479010000046022,industriefunctie,100,in gebruik
479010000052892,woonfunctie,128,in gebruik
479010000054208,winkelfunctie,109,ingetrokken
479010000056080,woonfunctie,138,in gebruik
479010000056910,overige gebruiksfunctie,1114,in gebruik
479010000057079,kantoorfunctie,660,in gebruik (niet ingemeten)
479010000065927,woonfunctie,98,in gebruik
479010000068651,industriefunctie,837,in gebruik
479010000068720,woonfunctie,77,in gebruik
479010000070088,industriefunctie,37811,in gebruik
479010000070535,woonfunctie,82,in gebruik
479010000073783,kantoorfunctie,4904,in gebruik
479010000073864,industriefunctie,283,in gebruik
479010000073885,industriefunctie,407,in gebruik
479010000074805,industriefunctie,748,in gebruik
479010000075814,woonfunctie,69,in gebruik
479010000077481,industriefunctie,868,in gebruik
479010000083432,kantoorfunctie,386,in gebruik
482010001255069,industriefunctie,1297,in gebruik
482010001256384,woonfunctie,96,in gebruik
482010001256941,woonfunctie,153,in gebruik
482010001257555,bijeenkomstfunctie,150,in gebruik
482010001258051,woonfunctie,118,in gebruik
482010001258550,industriefunctie,9737,in gebruik
482010001258802,industriefunctie,48,in gebruik
482010001259545,industriefunctie,70,ingetrokken
482010001260174,industriefunctie,126,in gebruik
482010001260227,woonfunctie,72,in gebruik
482010001261253,woonfunctie,146,in gebruik
482010001261733,industriefunctie,5319,in gebruik
482010001262036,woonfunctie,132,in gebruik
482010001263157,woonfunctie,82,in gebruik
482010001263633,woonfunctie,215,in gebruik
482010001263642,kantoorfunctie,5500,in gebruik
482010001263945,industriefunctie,240,in gebruik
482010001264007,industriefunctie,2852,in gebruik
484010000002630,kantoorfunctie,90,in gebruik
484010000003667,woonfunctie,133,in gebruik
484010000006065,industriefunctie,11233,in gebruik
484010000006635,woonfunctie,148,in gebruik
484010000008470,woonfunctie,168,in gebruik
484010000009717,woonfunctie,121,in gebruik
484010000010237,industriefunctie,1045,in gebruik
484010000011753,woonfunctie,123,in gebruik
484010000012337,woonfunctie,94,in gebruik
484010000015804,woonfunctie,120,in gebruik
484010000016277,woonfunctie,118,in gebruik
484010000021208,woonfunctie,111,in gebruik
484010000021793,woonfunctie,91,in gebruik
484010000022768,woonfunctie,159,in gebruik
484010000023539,woonfunctie,115,in gebruik
484010000024911,woonfunctie,82,in gebruik
484010000025181,woonfunctie,178,in gebruik
484010000029126,industriefunctie,10431,in gebruik
484010000029592,industriefunctie,500,in gebruik
484010000029634,woonfunctie,172,in gebruik
484010000030899,celfunctie,76046,in gebruik
484010000031434,industriefunctie,3653,in gebruik
484010000031526,industriefunctie,6773,in gebruik
484010000031758,woonfunctie,114,in gebruik
484010000033205,industriefunctie,590,in gebruik
484010000035398,woonfunctie,104,in gebruik
484010000037176,industriefunctie,424,in gebruik
484010000037225,industriefunctie,707,in gebruik
484010000037403,woonfunctie,188,in gebruik
484010002032720,woonfunctie,61,in gebruik
484010002032916,kantoorfunctie,221,in gebruik
484010002033578,industriefunctie,350,gevormd
484010002034096,kantoorfunctie,117,in gebruik
484010002035047,kantoorfunctie,225,gevormd
489010000218216,kantoorfunctie,441,in gebruik
489010000219370,kantoorfunctie,332,in gebruik
489010000219386,kantoorfunctie,250,in gebruik
489010000219934,industriefunctie,130,in gebruik
489010000221668,kantoorfunctie,309,in gebruik
489010000222994,winkelfunctie,668,in gebruik
489010000223796,industriefunctie,65,in gebruik
489010000225174,industriefunctie,4216,in gebruik
489010000225618,industriefunctie,308,in gebruik
489010000227920,woonfunctie,189,in gebruik
489010000229248,woonfunctie,112,in gebruik
489010000230244,woonfunctie,155,in gebruik
489010000230902,kantoorfunctie,240,in gebruik
489010000230942,industriefunctie,250,in gebruik
489010000231150,industriefunctie,1573,in gebruik
489010000231590,woonfunctie,109,in gebruik
489010000231818,kantoorfunctie,150,in gebruik
489010000231826,industriefunctie,1400,in gebruik
489010000231856,winkelfunctie,60,in gebruik
489010000231952,kantoorfunctie,440,in gebruik
489010000234234,industriefunctie,332,in gebruik
489010000234272,industriefunctie,150,in gebruik
489010000234908,woonfunctie,163,in gebruik
489010000235234,kantoorfunctie,160,in gebruik
489010000235446,industriefunctie,242,in gebruik
489010000235718,kantoorfunctie,2150,in gebruik
489010000237586,industriefunctie,150,in gebruik
489010000238512,industriefunctie,250,in gebruik
489010000239528,industriefunctie,170,in gebruik
489010000239820,woonfunctie,111,in gebruik
489010000240446,industriefunctie,3910,in gebruik
489010000240692,industriefunctie,264,in gebruik
489010000241150,onderwijsfunctie,367,in gebruik (niet ingemeten)
489010000241316,industriefunctie,1193,in gebruik
489010000241622,kantoorfunctie,258,in gebruik
489010000241976,kantoorfunctie,4293,in gebruik
489010000244344,kantoorfunctie,309,in gebruik
489010000244988,industriefunctie,5164,in gebruik
489010000245040,overige gebruiksfunctie,10,ingetrokken
489010000246232,woonfunctie,84,in gebruik
489010000246694,industriefunctie,828,in gebruik
489010000246990,woonfunctie,138,in gebruik
489010000247372,industriefunctie,7244,in gebruik
489010000247844,industriefunctie,630,in gebruik
489010000248258,industriefunctie,466,in gebruik
489010000249446,winkelfunctie,2422,in gebruik
489010000249680,industriefunctie,538,in gebruik
489010000250452,industriefunctie,223,in gebruik
489010000251340,kantoorfunctie,200,in gebruik
489010000251614,industriefunctie,152,in gebruik
489010000251646,industriefunctie,1339,in gebruik
489010000252966,woonfunctie,111,in gebruik
489010000253516,industriefunctie,2451,in gebruik
489010000253694,woonfunctie,113,in gebruik
489010000255314,kantoorfunctie,456,in gebruik
489010000255690,kantoorfunctie,1656,in gebruik
489010000256382,woonfunctie,141,in gebruik
489010000257182,industriefunctie,220,in gebruik
489010000257184,industriefunctie,222,in gebruik
489010000257874,industriefunctie,3500,in gebruik
489010000257996,kantoorfunctie,210,in gebruik
489010000258340,kantoorfunctie,220,in gebruik
489010000260569,industriefunctie,15926,in gebruik
489010000261986,woonfunctie,147,in gebruik (niet ingemeten)
489010000263199,woonfunctie,177,in gebruik
489010000264374,woonfunctie,231,in gebruik (niet ingemeten)
489010000264411,kantoorfunctie,536,in gebruik
489010000264413,kantoorfunctie,342,in gebruik
489010000264431,kantoorfunctie,168,in gebruik
489010000265108,industriefunctie,308,in gebruik
489010000265122,industriefunctie,119,in gebruik
489010000265809,woonfunctie,231,in gebruik
489010000266206,kantoorfunctie,460,in gebruik
489010000268687,kantoorfunctie,100,in gebruik
491010001318953,woonfunctie,253,in gebruik
491010001319357,woonfunctie,260,ingetrokken
491010001320272,industriefunctie,12000,in gebruik
491010001320944,logiesfunctie,324,in gebruik
497010000002992,woonfunctie,115,in gebruik
497010000004972,industriefunctie,3510,in gebruik
497010000005078,woonfunctie,94,in gebruik
497010000006281,woonfunctie,69,in gebruik
498010000000579,woonfunctie,411,in gebruik
498010000004499,woonfunctie,130,in gebruik
498010000006847,woonfunctie,102,in gebruik
498010000008864,woonfunctie,119,in gebruik
498010000009565,industriefunctie,1041,in gebruik
499010002023213,kantoorfunctie,288,in gebruik
499010002025393,woonfunctie,138,in gebruik
499010002026944,woonfunctie,235,in gebruik (niet ingemeten)
499010002029100,woonfunctie,247,in gebruik
499010002029418,industriefunctie,240,in gebruik
501010001998744,woonfunctie,147,in gebruik
501010001999458,industriefunctie,150,in gebruik
501010002000383,industriefunctie,1600,in gebruik
501010002001314,woonfunctie,110,in gebruik
501010002002129,overige gebruiksfunctie,16,in gebruik
501010002002673,woonfunctie,147,in gebruik
501010002003063,woonfunctie,112,in gebruik
501010002004047,kantoorfunctie,268,in gebruik
501010002004133,woonfunctie,68,in gebruik
501010002004221,kantoorfunctie,2683,in gebruik
501010002004729,woonfunctie,139,in gebruik
501010002005369,woonfunctie,266,in gebruik
501010002006479,woonfunctie,104,in gebruik
501010002006890,woonfunctie,206,in gebruik
501010002006924,industriefunctie,118,in gebruik
501010002007433,kantoorfunctie,1068,in gebruik
502010000001843,woonfunctie,125,in gebruik
502010000003254,woonfunctie,108,in gebruik
502010000003801,woonfunctie,109,in gebruik
502010000004577,woonfunctie,103,in gebruik
502010000005651,woonfunctie,132,in gebruik
502010000006151,kantoorfunctie,673,in gebruik
502010000008226,woonfunctie,101,in gebruik
502010000008499,kantoorfunctie,221,in gebruik
502010000009013,kantoorfunctie,1911,in gebruik
502010000009549,woonfunctie,117,in gebruik
502010000010158,woonfunctie,149,in gebruik
502010000013539,woonfunctie,105,in gebruik
502010000013837,kantoorfunctie,2606,in gebruik
502010000014546,woonfunctie,90,in gebruik
502010000015085,woonfunctie,130,in gebruik
502010000015242,woonfunctie,76,in gebruik
502010000016496,woonfunctie,78,in gebruik
502010000016763,kantoorfunctie,5111,in gebruik
502010000017149,woonfunctie,130,in gebruik
502010000017804,woonfunctie,142,in gebruik
502010000018702,industriefunctie,3352,in gebruik
502010000023572,woonfunctie,158,in gebruik
502010000023702,kantoorfunctie,912,in gebruik
502010000023765,kantoorfunctie,1409,in gebruik
502010000023805,kantoorfunctie,1511,in gebruik
502010000023832,kantoorfunctie,162,in gebruik
502010000023835,kantoorfunctie,262,ingetrokken
502010000023844,kantoorfunctie,447,in gebruik
502010000023859,kantoorfunctie,429,in gebruik
502010000024255,woonfunctie,85,in gebruik
502010000026998,woonfunctie,135,in gebruik
502010000027151,woonfunctie,111,in gebruik
502010000027694,woonfunctie,267,in gebruik
502010000029208,woonfunctie,204,in gebruik
502010000029481,woonfunctie,178,in gebruik
502010000029712,woonfunctie,152,in gebruik
502010000031048,woonfunctie,104,in gebruik
502010000032786,kantoorfunctie,198,in gebruik
502010000033006,kantoorfunctie,1969,in gebruik
502010000207888,kantoorfunctie,85,in gebruik
502010000211313,kantoorfunctie,231,in gebruik
502010000211316,kantoorfunctie,231,in gebruik
502010000818587,kantoorfunctie,2013,in gebruik
502010000822815,kantoorfunctie,129,in gebruik
502010010025691,kantoorfunctie,161,in gebruik
503010000020882,kantoorfunctie,2041,in gebruik
503010000036215,woonfunctie,106,in gebruik
503010000045025,kantoorfunctie,6870,in gebruik
503010000046647,overige gebruiksfunctie,1362,in gebruik
503010000047841,woonfunctie,91,in gebruik
503010000048722,overige gebruiksfunctie,2779,in gebruik
503010000049927,kantoorfunctie,726,in gebruik
503010000053289,overige gebruiksfunctie,1253,in gebruik
503010000054323,bijeenkomstfunctie,879,in gebruik
503010000062522,kantoorfunctie,660,in gebruik
504010001646964,woonfunctie,126,in gebruik
504010001648103,woonfunctie,122,in gebruik
504010001650805,woonfunctie,201,in gebruik
505010000004118,woonfunctie,145,in gebruik
505010000013484,industriefunctie,13898,in gebruik (niet ingemeten)
505010000018949,kantoorfunctie,1606,in gebruik
505010000018980,kantoorfunctie,1806,in gebruik
505010000021161,woonfunctie,98,in gebruik
505010000021622,woonfunctie,132,in gebruik
505010000022547,woonfunctie,112,in gebruik (niet ingemeten)
505010000025964,woonfunctie,76,in gebruik
505010000030165,industriefunctie,1421,in gebruik
505010000031947,kantoorfunctie,1022,in gebruik
505010000031948,kantoorfunctie,431,in gebruik
505010000037984,kantoorfunctie,340,in gebruik
505010000037995,kantoorfunctie,62,in gebruik
505010000040424,woonfunctie,120,in gebruik
505010000042285,woonfunctie,82,in gebruik
505010000042874,woonfunctie,210,in gebruik
505010000044182,woonfunctie,113,in gebruik (niet ingemeten)
505010000044896,industriefunctie,127,in gebruik
505010000046782,woonfunctie,129,in gebruik
505010000049052,woonfunctie,97,in gebruik
505010000050400,kantoorfunctie,14060,in gebruik
505010000050968,woonfunctie,108,in gebruik
505010000052600,woonfunctie,111,in gebruik
505010000052750,kantoorfunctie,748,in gebruik
505010000054406,woonfunctie,115,in gebruik
505010000061623,industriefunctie,234,in gebruik
505010000061628,industriefunctie,270,in gebruik
505010000061984,kantoorfunctie,471,in gebruik
